m1_source	m2_source	mc_source	q	lambdat
1.3889536536624045	1.3624423746016538	1.197547964885813	0.9809127691259926	249.97464681506034
1.428272052412281	1.3253263482114268	1.1975678876683513	0.9279229023441409	310.4422215345949
1.3767251640451057	1.3745679292138084	1.197569434317957	0.9984330679153428	578.8364397581882
1.41714628267227	1.3356540691485963	1.1975957912440665	0.9424955528444061	348.27547638132654
1.4360287591057397	1.3183849094189937	1.1976154320904082	0.9180769542804932	479.39942000705105
1.4644589709933709	1.2933639106816461	1.19763779837812	0.8831684166640273	425.3378803596946
1.4149165006857891	1.3377025426932159	1.197581273412044	0.945428611543403	687.9564823131161
1.3946816502915074	1.3567933083504877	1.1975127747536143	0.9728336986916689	328.1562588353679
1.4411248427628234	1.3134165391461465	1.197436773099141	0.9113829004766556	95.48245700944216
1.3995286999116348	1.3520836311322761	1.1974951660977173	0.9660992527110346	705.0852167405047
1.3819271663343702	1.3692733743600813	1.1975143904787453	0.9908433727315358	621.9780101098615
1.4115773723485645	1.3406119312798659	1.1974820176123084	0.9497261415074774	331.7240109241142
1.4062050483836566	1.3456052130265759	1.1974464231728241	0.9569054062017938	341.9446969738253
1.3934093634600555	1.358108547280071	1.1975494493664705	0.9746658684047256	743.396314347422
1.4195974338153385	1.333161497080277	1.1974989594486376	0.9391123605353705	393.36310324050805
1.4039109217174985	1.3478830360468153	1.1974899397059273	0.9600915664918822	129.2066104412863
1.4630925147742517	1.2945066973766985	1.197621061120703	0.8847743285573673	629.2066572149176
1.385008893644224	1.3661923218905536	1.197496273230789	0.9864141148551325	54.931788452355306
1.380035108094513	1.3712018899676768	1.1975380524898593	0.9935992801378564	410.90747351096167
1.4128838342963468	1.339472090480522	1.1975210499201718	0.9480412033644748	654.4927974681591
1.4082927915223757	1.3436124451294171	1.1974392502117681	0.9540718046827189	488.75530842230376
1.3882637446128907	1.3630039679273405	1.1974982596972454	0.9818047710432763	662.8312698903105
1.3850031733410648	1.3662163349630079	1.197504341982253	0.986435526835121	212.52375416153134
1.435300407693291	1.3188765615520284	1.197539388011451	0.9188853807069067	170.5330469309092
1.4087628206856893	1.3433193784074018	1.1975068780086486	0.9535454504354154	274.90088880571227
1.3807514825999367	1.3705656533315784	1.1975704927800048	0.9926229814729741	599.5257176523014
1.3778649238737117	1.3732129723239406	1.1974741517127665	0.9966237971014655	517.7202248020823
1.3844909889020807	1.3668789993859165	1.1975739032584596	0.987279086929897	490.4701360105494
1.3790676998715543	1.3722676054356373	1.1975838605562286	0.9950690640955838	478.86690293730226
1.3895688848523005	1.3618580550350732	1.1975552466646142	0.9800579660934386	927.4363105266048
1.408856358765775	1.3435033321096221	1.1976288267124158	0.9536127112962707	134.11165640007673
1.378901046719673	1.3721137842955164	1.1974443820592844	0.995077774115624	562.2811776438859
1.4145691553627802	1.3379102202693516	1.1975285566537694	0.9458075734206371	178.95896898804688
1.4216679574675943	1.3314375235880616	1.1975862755141085	0.9365319915908777	88.32027607362244
1.3885625197918654	1.3629815324000523	1.1976169995144896	0.9815773600200245	670.1944818082103
1.4067090809999154	1.3453038724944093	1.1975253490668467	0.9563483243728986	123.2176561208727
1.3894318139858497	1.3622312319299934	1.1976606834209895	0.9804232335965978	717.7814135601886
1.3964843225247723	1.3552794796089287	1.1976136177893153	0.9704938736144583	372.11698962149865
1.4157660218292885	1.3368607756014286	1.1975595901194467	0.944266746756708	476.1189902470193
1.383135325722371	1.368045260943918	1.1974992884447817	0.9890899577952923	312.9767959118494
1.403839576034696	1.3478730907485814	1.1974551997045793	0.9601332757378173	608.9050305591024
1.4300074942531604	1.3235902618032136	1.197498632683977	0.9255827449313301	289.9974433394589
1.431636873343885	1.322182412835401	1.1975329271789528	0.9235459336466862	722.1752673562244
1.3903984061260126	1.3606577135094313	1.1973827565380857	0.9786099491443996	543.8595653896775
1.4366409540806624	1.3175218492261074	1.1974729712553713	0.9170849859763451	247.55510116121948
1.3897954614584274	1.3620013925308265	1.197715832422411	0.9800013241528116	466.55681606928806
1.3955800374042753	1.3560267648634394	1.1975579308954807	0.971658184066316	437.95694918730453
1.3798392090513643	1.3712672472569367	1.1974816622127689	0.9937877096561701	124.06678156946651
1.3838332388565786	1.3673616050815711	1.1975013550407272	0.9880970963028628	388.44782979692667
1.3854681644140894	1.3658622562927043	1.1975496357142295	0.9858488930854098	228.377844106049
1.3962719912365087	1.355145230891289	1.1974633500440315	0.970545308791306	546.1780303683397
1.4290690990185984	1.324778317417205	1.1976499184945963	0.9270218762178721	664.5827796896
