m1_source	m2_source	mc_source	q	lambdat
1.4000666238265798	1.351638792410542	1.1975267474475926	0.9654103379140075	260.8550589311327
1.4049915835963838	1.3469447363424625	1.1975300609062822	0.9586852704801707	534.6950741458825
1.4100995933309661	1.3420836099862077	1.197518270024294	0.9517651209415005	27.571876142059466
1.411098697795411	1.3410030123126149	1.197455520905952	0.9503254551986279	459.456018297036
1.426379858283802	1.3269711977170633	1.1975280611445027	0.9303070216608739	308.8066729519857
1.4161899565088856	1.3365615083627655	1.1976030004229672	0.9437727631239415	582.0322359765787
1.4513341887451587	1.304402447524996	1.19745686072801	0.8987609178095628	282.3129286628862
1.4769853448467425	1.2821866312188652	1.1974039989418421	0.8681105981805863	1044.8818880089211
1.4295220958150394	1.3241487512190877	1.1975514566553747	0.9262877118832686	569.4168923376171
1.4332703798498572	1.3208407732866199	1.1975974503712554	0.9215572943222234	84.09015052929703
1.4824303064844944	1.277908918258097	1.1975454919920547	0.8620364226690634	624.177575069116
1.4618181868467641	1.2953499345865076	1.1975003010167544	0.8861224646415576	545.2798927549317
1.4374644323144221	1.31708611429656	1.1976133209787705	0.9162564893351522	355.9554628331636
1.3995681527714132	1.3519989359890334	1.1974743500005813	0.9660115038426792	296.96653220324686
1.3812985221482055	1.3697318900647515	1.1974428365765601	0.9916262618847477	518.2170397223737
1.4638388468001728	1.293926379121194	1.1976508933681613	0.8839267942298475	674.2374800514336
1.443847416835069	1.3111304384620208	1.1975032412116557	0.9080810223950357	862.4620784320183
1.3947390435375577	1.356488967046315	1.197402657472944	0.9725754601418292	618.1812120578059
1.4027111787871152	1.3488599907551642	1.1974156461305419	0.9616092116136732	334.72816431189233
1.3938626603990558	1.3576042763978289	1.1975207549558597	0.9739871186513839	431.96228153883095
1.4590919275483658	1.2976183793932035	1.1974559871884898	0.8893328479813623	468.91628038518036
1.470512297408072	1.287832989635457	1.197477047954175	0.875771655840889	160.3334911808706
1.422429291405927	1.3305501193758853	1.197502868646699	0.9354068616379315	466.92637894151835
1.450561724242784	1.305239088656986	1.197529460140931	0.8998163034657084	758.8914547694544
1.4266647703388409	1.3263489485291424	1.197363914732957	0.929685078165999	511.4723967645976
1.4106648563830366	1.3418451738511772	1.1976501445858914	0.9512147182086084	247.3639456333732
1.416261467474378	1.3362358761054898	1.1974863140087513	0.9434951855947911	492.01856113103383
1.4486702511070273	1.306732463427813	1.1974481490561402	0.902022018074334	453.86206004138893
1.5129419392781898	1.2527375233340674	1.1974269814142908	0.8280142752416106	191.61328067375518
1.4632387465854386	1.293923830983612	1.1974072064245784	0.8842875668807064	574.5569452511752
1.45599874035216	1.3003381811716213	1.1974680311307906	0.8930901827958386	230.3196553985334
1.4165840733576014	1.335868717169625	1.1974563875610533	0.9430211325215141	186.020161158587
1.473912503259805	1.285234083905107	1.197615498359219	0.8719880461442562	407.01978251727246
1.4460839537099197	1.3093696364960115	1.1976084276429524	0.9054589348957448	480.1534617187319
1.484438123232184	1.2761698260773293	1.19751619622976	0.8596989029752379	382.0261373935809
1.4970713350689338	1.2659555172536534	1.1976213878586695	0.8456213726083812	577.6335952396607
1.4195328578640218	1.3331830369710227	1.1974816280915173	0.9391702556128708	555.642661257095
1.454590015845553	1.301840144275314	1.1975938537580844	0.8949876804417323	235.70726407726517
1.3778855024597458	1.3732771561914723	1.1975110851090915	0.996655494045008	554.6714520738244
1.4965058630056862	1.266156440104914	1.1974955665919553	0.8460751617517069	859.9024922161408
1.4040741998952513	1.347775353193402	1.1975112559611583	0.9599032254092773	241.7453656726845
1.4037229874321544	1.3481958069451618	1.1975495933047426	0.9604429214423786	279.4254015232777
1.4343580370967215	1.3196081649224427	1.1974842717856389	0.9199991430266996	200.0627528465143
1.3963637883710973	1.3550643527431248	1.1974667523336981	0.9704235844756832	101.64654202005747
1.4341276296905947	1.3197973961431086	1.1974754528903488	0.920278899045999	293.7572867938375
1.4047560766633136	1.3471561101415077	1.1975244590380623	0.9589964638853018	507.82107240544576
1.3858255737480536	1.3654624699893452	1.197528316609091	0.9853061567455168	515.4088255328345
1.4010975226142854	1.3508082226507307	1.1975965203475065	0.9641072094184274	305.4642077272765
1.4881589337263434	1.27313890331769	1.197546573398829	0.8555127241213114	444.8509350386627
1.4959509320127353	1.2667988593773438	1.1975859615595834	0.8468184565872909	291.3630346014652
1.3851790711714298	1.3659896806236866	1.1974807970668098	0.98614663551658	532.1474039910802
1.408290486249094	1.3439195601301264	1.1975757603471373	0.9542914428894451	642.0927441185005
1.4199001241009261	1.3330560148867603	1.1975781376233312	0.9388378747630893	285.9152248016425
1.4731341764360462	1.2859094664241912	1.1976223856540655	0.8729072252842524	449.86455331535154
1.4666319420311529	1.2916409076379163	1.1977062431613184	0.8806851062094763	292.5218647507217
1.424627973595039	1.3281007568682626	1.197310557676011	0.9322439131367113	199.19275668558748
1.4375141218177305	1.3171776103266921	1.1976758008686867	0.9162884665516376	352.1398164369014
1.3962255198780809	1.3552655797042337	1.19749681127685	0.970663807822805	420.61201686652515
1.418879883721755	1.3337716350146924	1.1974737953832655	0.9400172983749536	105.48637713737199
1.46145455022979	1.2957415673866521	1.1975363126326972	0.8866109227843711	533.251444191985
1.4074414901017356	1.3447266020776198	1.1975774683484948	0.9554405007489282	957.1875328281737
1.4303507188151765	1.3233535314734384	1.197533282918165	0.9251951385528938	266.8037543135879
1.4868207583525188	1.2741267134995267	1.1974878440327374	0.8569470841336188	208.03163921666922
1.3936132885677766	1.358065914389477	1.1976180047789344	0.9744926555523652	319.2017192217096
1.424943875731762	1.3282901326221894	1.1975283353065376	0.9321701403432908	886.0604066236963
1.4303360098073907	1.3233065725698605	1.1975057610246929	0.9251718222126402	663.6429341300895
1.427481505974261	1.326141463657754	1.1976097182765537	0.9290078071818226	223.5712062969289
1.4447945238745887	1.3102271945913548	1.1974754329246946	0.9068605763244749	280.1385793276481
1.4243623873230875	1.3288245537846068	1.197528187167028	0.932925894148306	573.0493895333511
1.405929889210115	1.345758916213444	1.197398457761703	0.9572020102435717	196.9429707555333
1.4872183030967783	1.2737831231984744	1.1974814679508323	0.8564869868439112	433.5389300762455
1.484808769572087	1.275803364573759	1.1974888593622581	0.8592374928802702	27.727088356371496
1.4363554358457769	1.3178558205904691	1.1975080541104273	0.9174997968483122	353.027366902212
1.421066888142147	1.3317293270026263	1.1974667904291292	0.9371334580483276	293.1611717661936
1.446570883080332	1.3086127320353762	1.197458323196677	0.9046309084065156	484.36660301709526
1.445427481645953	1.3097322266000486	1.1975066588980503	0.9061210217953074	407.93712784858855
1.403182491582794	1.3488390289797882	1.1976066625877144	0.961271279445836	94.60889725797892
1.4519659146484656	1.3038032177947008	1.1974365649720635	0.8979571797388671	560.8553944312866
1.4461039273131722	1.309274871114517	1.1975728466443611	0.9053808971718371	448.66915992533677
1.4169253972450186	1.3355290072913453	1.1974466112417208	0.9425542162544793	556.8089764723951
1.39889308261923	1.3528245201473446	1.1975532148616288	0.9670678459674498	575.8612117528583
1.4223395914238635	1.330536058244965	1.1974589924611274	0.9354559672440838	621.5282760642517
1.4402416135518163	1.3144413272536326	1.1975443670239063	0.9126533457202752	445.74209125613123
1.4607000432882382	1.2964887221116521	1.1975801011441671	0.8875803954883689	459.78703982684755
1.4177833268559557	1.3348890091407852	1.197518164090575	0.9415324498849941	185.8314718907949
1.4208186464259205	1.3320689080636594	1.1975165087876893	0.9375361953578581	404.5871302706174
1.4640199228246717	1.293417508378898	1.197485601046209	0.8834698819421702	69.17916963066045
1.4812346961260712	1.2788189794198022	1.1975020459729575	0.8633466274887738	349.3063503595195
